     Datum;      5 aus 50;   EZ;  Spieleinsatz; Anz. Kl. 1;   Quote Kl. 1; Anz. Kl. 2;   Quote Kl. 2; Anz. Kl. 3;   Quote Kl. 3; Anz. Kl. 4;   Quote Kl. 4; Anz. Kl. 5;   Quote Kl. 5; Anz. Kl. 6;   Quote Kl. 6; Anz. Kl. 7;   Quote Kl. 7; Anz. Kl. 8;   Quote Kl. 8; Anz. Kl. 9;   Quote Kl. 9;Anz. Kl. 10;  Quote Kl. 10;Anz. Kl. 11;  Quote Kl. 11;Anz. Kl. 12;  Quote Kl. 12
14.05.2021;42;50;29;15; 1; 6; 3; 63.871.516,00;    Jackpot; 63.467.963,28;          9;    301.615,40;          8;    119.759,00;         66;      4.838,70;      1.041;        276,10;      1.805;        123,80;      3.038;         63,00;     46.403;         21,30;     45.425;         21,00;     80.339;         17,00;    270.790;          9,10;    686.176;          8,80
21.05.2021;39; 2;33;15;12; 9; 4; 72.104.566,00;    Jackpot; 80.380.822,68;          6;    510.740,60;          8;    135.196,00;        104;      3.466,50;      1.472;        220,40;      2.436;        103,50;      4.405;         49,10;     61.247;         18,20;     63.807;         16,90;    109.633;         14,10;    307.878;          9,10;    902.278;          7,60
28.05.2021;15;37;43;35;26; 8; 3; 84.793.944,00;          1; 90.000.000,00;          5;  2.724.741,30;         12;    105.992,40;        122;      3.475,10;      1.683;        226,70;      2.770;        107,10;      5.696;         44,60;     78.864;         16,90;     73.269;         16,90;    118.711;         15,30;    421.082;          7,90;  1.010.700;          7,90
04.06.2021;49;26;13;50;17; 7; 1; 43.990.584,00;    Jackpot; 13.122.105,42;          5;    373.919,90;          5;    131.971,70;         45;      4.887,80;        825;        239,90;      1.250;        123,10;      2.328;         56,60;     33.537;         20,30;     35.584;         18,50;     60.343;         15,60;    172.640;          9,90;    530.469;          7,90
11.06.2021;23; 8;20;50;48; 8; 9; 46.408.236,00;    Jackpot; 24.139.311,48;          2;    986.175,00;          3;    232.041,10;         37;      6.271,30;        742;        281,40;      1.304;        124,50;      1.758;         79,10;     27.518;         26,10;     35.911;         19,30;     58.975;         16,90;    143.236;         12,60;    542.977;          8,10
18.06.2021;44;49;14;46;11;10; 7; 48.985.864,00;    Jackpot; 35.785.819,62;          5;    416.379,80;          6;    122.464,60;         42;      5.831,60;        760;        290,00;      1.319;        129,90;      1.905;         77,10;     29.064;         26,10;     34.108;         21,50;     62.273;         16,90;    154.507;         12,30;    543.617;          8,60
25.06.2021;30; 4;22;47;17; 1; 8; 52.521.198,00;          1; 48.195.035,90;          7;    318.878,70;         15;     52.521,10;         64;      4.103,20;      1.044;        226,30;      2.120;         86,70;      2.521;         62,50;     35.348;         23,00;     43.186;         18,20;     82.059;         13,70;    186.832;         10,90;    607.012;          8,20
02.07.2021;25;10; 5;31; 4; 4; 6; 42.095.108,00;    Jackpot; 10.786.542,24;          4;    447.260,50;          8;     78.928,30;         61;      3.450,40;      1.037;        182,60;      1.778;         82,80;      2.816;         44,80;     36.971;         17,60;     41.217;         15,30;     72.688;         12,40;    185.205;          8,80;    526.729;          7,60
09.07.2021;31; 8;14;15;20; 9; 8; 44.730.564,00;    Jackpot; 21.399.218,82;          7;    271.578,40;          4;    167.739,60;         38;      5.885,60;        805;        250,00;      1.403;        111,50;      1.848;         72,60;     26.974;         25,70;     37.454;         17,90;     62.788;         15,30;    141.628;         12,30;    541.485;          7,80
16.07.2021;14; 9;39;37;24; 4; 9; 47.659.440,00;    Jackpot; 32.714.267,00;          3;    675.175,40;          8;     89.361,40;         78;      3.055,00;        941;        227,90;      1.714;         97,30;      2.972;         48,10;     39.694;         18,60;     41.963;         17,00;     70.575;         14,50;    197.634;          9,40;    589.414;          7,70
23.07.2021;13;48;42;33;50; 3; 9; 50.949.986,00;    Jackpot; 44.762.134,28;          4;    541.343,60;          5;    152.849,90;         73;      3.489,70;        896;        255,80;      1.471;        121,20;      2.982;         51,20;     42.847;         18,40;     41.531;         18,40;     69.243;         15,80;    220.694;          9,00;    593.819;          8,10
30.07.2021; 5;43;14;44;39; 6; 1; 57.647.396,00;    Jackpot; 58.255.354,18;          6;    408.335,70;          5;    172.942,10;         36;      8.006,50;        815;        318,20;      1.588;        127,00;      2.337;         74,00;     35.931;         24,80;     38.954;         22,10;     76.914;         16,10;    200.103;         11,20;    604.323;          9,10
06.08.2021;21;16;29;19;36; 7; 1; 66.626.190,00;    Jackpot; 73.727.548,90;          9;    314.623,60;          8;    124.924,10;         62;      5.373,00;      1.345;        222,90;      2.397;         97,20;      3.394;         58,80;     48.638;         21,20;     58.260;         17,10;    105.545;         13,50;    254.802;         10,10;    819.050;          7,70
13.08.2021;46;31;39; 4;43; 4; 1; 84.823.692,00;          2; 45.000.000,00;          8;    836.537,40;         11;    115.668,60;         99;      4.284,00;      1.179;        323,70;      2.249;        132,00;      3.494;         72,80;     50.326;         26,10;     59.345;         21,40;    106.423;         17,10;    280.079;         11,80;    901.082;          8,90
20.08.2021;34; 8;36;31;45;10; 8; 44.082.262,00;    Jackpot; 13.116.151,06;          4;    468.374,00;          7;     94.461,90;         29;      7.600,30;        631;        314,30;      1.202;        128,30;      1.636;         80,80;     24.342;         28,00;     29.872;         22,10;     55.553;         17,00;    133.439;         12,80;    466.555;          9,00
27.08.2021;42;22;19;20;25; 6; 4; 47.023.012,00;    Jackpot; 24.253.587,96;          2;    999.239,00;          5;    141.069,00;         50;      4.702,30;        754;        280,60;      1.254;        131,20;      2.482;         56,80;     38.232;         19,20;     36.132;         19,20;     63.120;         16,00;    206.501;          8,80;    550.999;          8,10
03.09.2021; 5; 9;20;44;48; 4;10; 50.952.736,00;    Jackpot; 36.298.421,98;          6;    360.915,20;          9;     84.921,20;         48;      5.307,50;        728;        314,90;      1.463;        121,80;      2.018;         75,70;     30.069;         26,20;     36.147;         21,10;     71.081;         15,40;    160.581;         12,30;    554.823;          8,70
10.09.2021;42;14;18; 2;23;10; 5; 55.087.754,00;          1; 49.327.084,70;          2;  1.170.614,70;          9;     91.812,90;         46;      5.987,70;        995;        249,10;      1.828;        105,40;      2.486;         66,40;     35.448;         24,00;     43.181;         19,10;     87.122;         13,50;    186.003;         11,50;    627.309;          8,30
17.09.2021;20;27;17;14;32; 7; 3; 43.427.156,00;    Jackpot; 11.199.038,28;          3;    615.218,00;          7;     93.058,10;         92;      2.360,10;        869;        224,80;      1.351;        112,50;      3.981;         32,70;     57.000;         14,10;     40.396;         14,10;     62.135;         14,10;    285.185;          6,80;    571.548;          6,80
24.09.2021;38;49;22;12;35;10; 5; 46.340.286,00;          1; 22.170.100,80;          4;    492.365,50;         11;     63.191,20;         52;      4.455,70;        956;        218,10;      1.885;         86,00;      2.181;         63,70;     30.236;         23,70;     38.538;         18,00;     77.147;         12,90;    157.413;         11,40;    529.919;          8,30
01.10.2021;33;34;37;20;39; 8; 4; 43.270.894,00;    Jackpot; 10.613.538,22;          6;    306.502,10;         10;     64.906,30;         46;      4.703,30;        670;        290,60;      1.081;        140,10;      2.392;         54,20;     37.689;         19,00;     31.566;         19,00;     53.027;         17,50;    215.318;          8,20;    488.819;          8,20
08.10.2021;46;20;28;32;38; 6; 8; 46.197.664,00;    Jackpot; 21.577.839,02;          3;    664.091,40;          1;    664.091,40;         42;      5.499,70;        806;        257,90;      1.278;        126,50;      2.049;         67,60;     30.634;         23,30;     35.335;         19,60;     58.440;         16,90;    163.487;         11,00;    525.223;          8,40
15.10.2021;25; 8; 6;21; 2; 6; 9; 49.294.488,00;          1; 33.234.495,10;          3;    698.338,50;         10;     73.941,70;         73;      3.376,30;      1.190;        186,40;      2.090;         82,50;      2.704;         54,60;     36.538;         20,90;     46.647;         15,80;     85.230;         12,40;    184.939;         10,30;    603.828;          7,70
22.10.2021;33;38;15;43;34; 3; 7; 42.860.874,00;          1; 10.754.545,60;          2;    910.793,50;          6;    107.152,10;         55;      3.896,40;        659;        292,60;      1.177;        127,40;      3.273;         39,20;     49.168;         16,00;     34.748;         16,00;     54.617;         16,00;    269.203;          7,30;    514.643;          7,30
29.10.2021;44;38;11;23;37; 4; 8; 42.087.960,00;          1; 10.202.832,30;          6;    298.123,00;          5;    126.263,80;         88;      2.391,30;      1.061;        178,50;      1.619;         90,90;      3.265;         38,60;     42.376;         15,50;     40.167;         15,50;     66.126;         13,60;    214.012;          7,60;    528.055;          7,60
05.11.2021;13;25; 6;49;31; 2; 7; 42.191.664,00;          2;  5.075.565,70;          5;    358.629,10;         14;     45.205,30;         66;      3.196,30;      1.046;        181,50;      1.618;         91,20;      2.820;         44,80;     38.771;         16,80;     39.186;         16,10;     64.162;         14,10;    201.352;          8,10;    529.682;          7,60
12.11.2021; 4;44;46;30;43; 3; 1; 41.734.444,00;    Jackpot; 10.069.344,32;          3;    591.237,90;          2;    313.008,30;         36;      5.796,40;        573;        327,70;      1.089;        134,10;      1.486;         84,20;     23.798;         27,10;     27.662;         22,60;     47.870;         18,70;    137.822;         11,80;    436.594;          9,10
19.11.2021;21; 6;12;34;20; 5; 4; 44.858.604,00;    Jackpot; 20.667.025,22;          5;    381.298,10;          7;     96.125,50;         44;      5.097,50;      1.027;        196,50;      1.748;         89,80;      2.355;         57,10;     33.037;         21,00;     43.915;         15,30;     71.727;         13,40;    165.957;         10,50;    594.553;          7,20
26.11.2021;17; 7;37;39;21; 5; 3; 47.136.904,00;    Jackpot; 31.859.367,42;          4;    500.829,60;         10;     70.705,30;         79;      2.983,30;      1.201;        176,60;      1.836;         89,80;      3.219;         43,90;     42.369;         17,20;     51.407;         13,70;     79.603;         12,70;    207.723;          8,80;    649.216;          6,90
03.12.2021; 2; 5;23;13;15; 8; 6; 52.771.744,00;    Jackpot; 44.226.221,42;         11;    203.890,80;         15;     52.771,70;         88;      2.998,30;      1.183;        200,70;      2.399;         76,90;      2.885;         54,80;     40.073;         20,40;     50.797;         15,50;     92.718;         12,20;    199.487;         10,30;    705.299;          7,10
10.12.2021; 8;34;30;48; 9; 8; 5; 58.614.564,00;    Jackpot; 57.987.225,82;          4;    622.779,70;          7;    125.602,60;         58;      5.052,90;        919;        287,00;      1.623;        126,40;      3.189;         55,10;     49.888;         18,70;     45.315;         18,70;     75.212;         16,70;    272.165;          8,30;    691.234;          8,00
17.12.2021;16;50; 8;44; 6;10; 1; 67.274.256,00;          1; 73.720.055,00;          4;    714.788,90;          7;    144.159,10;         61;      5.514,20;        864;        350,30;      1.828;        128,80;      3.048;         66,20;     45.252;         23,00;     45.123;         22,30;     91.661;         15,70;    238.030;         11,00;    680.223;          9,40
24.12.2021;42;17;21;35; 3; 9; 8; 47.663.014,00;          1; 12.664.043,00;          9;    225.075,30;         24;     29.789,30;         58;      4.108,80;      1.285;        166,90;      2.161;         77,10;      1.989;         71,80;     28.322;         26,00;     45.513;         15,70;     75.928;         13,40;    149.274;         12,40;    601.610;          7,50
31.12.2021;43;36;42; 7;16; 6; 8; 50.246.502,00;    Jackpot; 11.962.279,86;          6;    355.912,70;          9;     83.744,10;         49;      5.127,10;        913;        247,60;      1.431;        122,80;      2.314;         65,10;     34.118;         22,80;     40.288;         18,70;     67.891;         15,90;    182.287;         10,70;    585.393;          8,10
07.01.2022;47;23;21;17; 8; 6; 2; 45.918.930,00;    Jackpot; 23.310.842,80;          5;    390.310,90;          7;     98.397,70;         76;      3.020,90;        886;        233,20;      1.713;         93,80;      2.661;         51,70;     37.840;         18,80;     41.383;         16,60;     75.709;         13,00;    190.762;          9,30;    576.488;          7,60
14.01.2022;15;41; 9;44;27; 4; 2; 49.761.984,00;    Jackpot; 35.049.300,22;          2;  1.057.442,10;          5;    149.285,90;         54;      4.607,50;      1.013;        221,00;      1.683;        103,40;      2.411;         61,90;     35.248;         21,80;     43.289;         17,20;     71.003;         15,00;    190.939;         10,10;    615.063;          7,70
21.01.2022; 5;29; 9; 2;32; 2; 4; 55.152.284,00;          2; 24.000.400,10;          7;    334.853,10;          7;    118.183,40;         67;      4.115,80;      1.184;        209,60;      1.902;        101,40;      3.012;         54,90;     43.006;         19,80;     53.133;         15,50;     83.985;         14,10;    216.754;          9,90;    716.724;          7,30
28.01.2022;21; 5;29;35;23; 7; 9; 43.202.816,00;          1; 11.134.617,00;          2;    918.059,80;          8;     81.005,20;         51;      4.235,50;        868;        223,90;      1.497;        101,00;      2.324;         55,70;     33.447;         20,00;     40.979;         15,80;     65.634;         14,10;    167.584;         10,00;    571.314;          7,20
04.02.2022;12;27;18;33;41;10; 9; 42.960.086,00;    Jackpot; 10.351.407,58;          9;    202.867,00;         10;     64.440,10;         35;      6.137,10;        858;        225,30;      1.909;         78,70;      1.666;         77,30;     23.924;         27,80;     35.008;         18,40;     76.310;         12,80;    126.548;         12,80;    484.142;          8,40
11.02.2022;42;37; 5;10;26; 3;10; 45.848.080,00;    Jackpot; 21.221.349,90;          3;    649.514,40;          6;    114.620,20;         45;      5.094,20;        792;        260,50;      1.443;        111,20;      1.877;         73,20;     28.481;         24,90;     36.146;         19,00;     63.901;         15,40;    150.277;         11,80;    538.054;          8,10
18.02.2022;29;10;32;25; 5; 7; 4; 49.086.552,00;    Jackpot; 32.847.105,16;          3;    695.392,80;          7;    105.185,40;         82;      2.993,00;      1.039;        212,50;      1.754;         97,90;      3.582;         41,10;     51.432;         15,40;     45.443;         15,40;     74.974;         14,00;    266.824;          7,40;    620.238;          7,40
25.02.2022;41; 4;34;43;19; 1; 5; 51.988.640,00;    Jackpot; 45.199.360,70;          7;    315.645,30;          4;    194.957,40;         40;      6.498,50;      1.158;        202,00;      2.013;         90,30;      2.327;         67,00;     35.645;         22,60;     39.948;         19,50;     73.973;         15,10;    192.409;         10,50;    576.689;          8,60
04.03.2022;17; 1;36;49;20; 6; 9; 56.225.058,00;    Jackpot; 58.453.975,14;          1;  2.389.564,90;         10;     84.337,50;         55;      5.111,30;        990;        255,50;      1.671;        117,70;      2.729;         61,80;     38.942;         22,30;     42.276;         19,90;     75.582;         15,90;    208.922;         10,40;    626.807;          8,50
11.03.2022; 5;31;49;46;39; 9; 8; 64.586.918,00;    Jackpot; 73.527.202,54;          6;    457.490,60;          8;    121.100,40;         48;      6.727,80;        988;        294,10;      1.668;        135,50;      2.487;         77,90;     38.480;         26,00;     46.303;         20,90;     78.136;         17,70;    205.235;         12,20;    721.828;          8,50
18.03.2022; 1;38;33;43; 8; 6; 2; 74.419.746,00;          2; 45.000.000,00;          2;  2.007.890,70;          7;    159.470,80;         91;      4.088,90;      1.116;        300,00;      1.918;        135,80;      3.465;         64,40;     55.583;         20,70;     53.701;         20,70;     96.631;         16,50;    304.501;          9,50;    841.356;          8,40
25.03.2022;46;11;35;31;20; 6;10; 41.437.956,00;    Jackpot; 11.986.775,68;          2;    890.916,00;          5;    200.974,00;         27;      6.138,90;        617;        335,80;      1.346;        169,30;      1.424;        116,30;     19.374;         27,20;     26.678;         22,10;     60.406;         18,50;    103.553;         13,50;    393.484;         10,60
29.03.2022;18;24;39;10;15;11; 2; 15.146.690,00;    Jackpot; 16.617.232,40;          1;    651.307,60;          6;     61.217,80;          7;      8.655,20;        191;        396,50;        411;        202,60;        514;        117,80;      5.889;         32,70;      9.943;         21,70;     25.856;         16,40;     30.148;         16,40;    140.573;         10,90
01.04.2022;37;49; 8; 7;35; 8; 5; 41.576.798,00;          1; 24.790.202,00;          4;    446.950,50;          5;    201.647,40;         65;      2.558,50;        673;        308,80;      5.652;         57,40;      1.219;         57,40;     38.091;         17,00;     32.792;         17,00;     60.622;         17,00;    180.107;          8,50;    479.489;          8,50
05.04.2022;28;48;38;10; 9; 8;12; 14.994.446,00;    Jackpot; 10.000.000,00;          1;    644.761,10;          3;    121.205,10;          9;      6.664,10;        215;        348,70;        366;        225,30;        493;        121,60;      5.175;         36,90;      9.631;         22,10;     23.287;         18,00;     27.073;         18,00;    137.844;         11,00
08.04.2022;48; 2;26;45;41;12; 5; 39.320.510,00;    Jackpot; 17.077.691,80;          5;    338.156,30;          7;    136.217,40;         17;      9.251,80;        409;        480,60;        640;        337,90;      1.084;        145,00;      9.498;         52,70;     19.709;         28,40;     54.238;         22,40;     52.275;         22,40;    297.885;         13,30
12.04.2022;24;41;20;19;36; 4; 5; 16.599.270,00;    Jackpot; 20.065.560,40;          1;    713.768,60;          1;    402.532,30;         12;      5.533,00;        230;        360,80;        568;        160,70;        509;        130,40;      8.580;         24,60;     11.719;         20,10;     22.660;         19,70;     46.409;         12,00;    178.795;          9,40
15.04.2022; 5;10;24; 2;20; 7; 4; 38.590.592,00;    Jackpot; 27.011.866,96;          7;    237.056,40;         10;     93.582,10;         74;      2.085,90;      1.025;        188,20;      2.630;         80,70;      2.048;         75,30;     34.026;         14,60;     37.048;         14,60;     71.859;         14,40;    171.029;          8,10;    466.677;          8,10
19.04.2022; 7;17;35; 3;15; 3; 4; 15.842.338,00;    Jackpot; 29.863.487,80;    Jackpot;    681.220,53;          5;     76.835,30;         27;      2.347,00;        418;        189,50;        874;         99,60;        684;         92,60;     10.223;         19,70;     17.125;         14,10;     29.021;         14,10;     46.548;         11,40;    214.313;          7,50
22.04.2022;28;18;50; 2;42;11; 2; 40.267.380,00;    Jackpot; 37.478.496,67;          4;    603.179,40;          5;    195.296,70;         22;      7.321,30;        491;        410,00;        867;        255,40;      1.371;        117,40;     11.882;         43,20;     23.142;         24,70;     60.381;         19,70;     63.631;         19,70;    344.622;         11,80
26.04.2022;41;49;10;27;32; 9; 1; 19.231.724,00;    Jackpot; 42.778.536,42;          3;    275.654,70;          2;    233.184,60;         24;      3.205,20;        282;        340,90;        665;        159,00;        622;        123,60;      9.612;         25,50;     12.504;         21,90;     27.902;         18,60;     53.714;         12,00;    184.106;         10,60
29.04.2022;18;17; 5;34; 6; 1;11; 44.301.716,00;    Jackpot; 51.623.978,48;    Jackpot;  1.904.973,79;          8;    134.289,50;         21;      8.438,40;        518;        427,60;        858;        283,90;      1.705;        103,90;     12.403;         45,50;     25.998;         24,20;     83.846;         18,00;     65.413;         18,00;    374.546;         12,00
03.05.2022; 6;22;13;24;30; 5;10; 21.227.098,00;    Jackpot; 57.447.974,45;    Jackpot;  2.817.739,00;          8;     64.344,60;         20;      4.245,40;        460;        230,70;        894;        130,50;        931;         91,20;     12.151;         22,20;     18.198;         16,60;     39.714;         14,40;     61.837;         11,50;    230.599;          9,30
06.05.2022;49; 6; 5;39;50;12;10; 47.899.742,00;    Jackpot; 67.043.056,36;          2;  2.438.713,90;          6;    193.594,70;         23;      8.330,30;        571;        419,40;      1.020;        258,20;      1.440;        133,00;     13.785;         44,30;     24.142;         28,20;     68.284;         20,60;     72.531;         20,60;    366.299;         13,20
10.05.2022; 3; 7;50;34;43;10; 5; 25.338.390,00;    Jackpot; 73.797.253,00;          1;  1.089.550,70;          1;    614.455,90;         25;      4.054,10;        354;        357,80;        939;        148,40;        911;        111,20;     13.504;         23,90;     17.075;         21,10;     39.641;         17,20;     72.739;         11,70;    252.477;         10,10
13.05.2022;30;13;43; 7;47;11; 7; 57.895.502,00;    Jackpot; 85.388.139,76;          3;    829.835,50;         18;     77.998,10;         30;      7.719,40;      1.094;        264,60;      1.546;        205,90;      2.399;         96,50;     20.836;         35,40;     43.472;         18,90;     99.440;         17,40;    102.626;         17,40;    588.656;          9,90
17.05.2022; 2;41;13;45;50; 2; 3; 35.676.464,00;    Jackpot; 94.469.254,32;          1;  1.534.087,90;          3;    288.384,70;         27;      5.285,40;        460;        387,70;      1.046;        187,50;      1.000;        142,70;     16.414;         27,70;     22.970;         22,10;     47.527;         20,20;     91.592;         13,10;    360.049;         10,00
20.05.2022;47;32;22; 4;28; 2; 1; 78.386.804,00;          1;110.213.537,30;          5;    674.126,50;         14;    135.777,10;         49;      6.398,90;      1.154;        339,60;      2.374;        181,60;      2.559;        122,50;     35.172;         28,40;     54.543;         20,40;    122.149;         17,30;    194.047;         13,60;    793.332;         10,00
24.05.2022;45;26;40;25;47; 4; 5; 19.011.316,00;    Jackpot; 10.000.000,00;    Jackpot;    817.486,59;          5;     92.204,80;         10;      7.604,50;        252;        377,20;        564;        185,30;        503;        151,10;      9.189;         26,30;     11.688;         23,10;     23.946;         21,40;     51.246;         12,50;    186.339;         10,30
27.05.2022;29;48; 8;41;26; 5; 3; 37.844.036,00;          1; 16.811.926,40;          6;    407.463,30;          5;    183.543,50;         36;      4.204,80;        609;        310,70;      1.511;        137,70;      1.207;        125,40;     22.925;         21,00;     27.450;         19,60;     52.158;         19,50;    127.252;         10,00;    404.819;          9,40
31.05.2022;50;14;39;30;37; 4;12; 16.815.700,00;    Jackpot; 10.000.000,00;          2;    376.951,90;          1;    376.951,90;         14;      4.804,40;        192;        437,90;        449;        205,90;        523;        128,60;      5.799;         36,90;      9.389;         25,50;     23.086;         19,60;     31.117;         18,20;    142.754;         11,90
03.06.2022;41;27; 4;39;22; 9; 1; 38.292.638,00;    Jackpot; 16.892.674,84;          6;    274.430,50;          9;    103.177,30;         38;      4.030,80;        660;        290,00;      1.348;        156,20;      1.404;        109,00;     19.821;         24,60;     26.492;         20,50;     59.977;         17,20;    104.592;         12,30;    383.528;         10,10
07.06.2022;49; 7;48; 5;45; 3; 8; 17.213.074,00;    Jackpot; 19.991.028,16;          2;    370.081,00;    Jackpot;    417.417,04;         18;      3.825,10;        238;        361,60;        720;        136,80;        475;        136,80;     11.998;         20,00;     11.212;         20,00;     23.448;         19,80;     66.920;          9,00;    190.528;          9,00
10.06.2022;23;46;21;28; 3;12;10; 38.753.458,00;    Jackpot; 26.966.650,60;          1;  1.666.398,60;          3;    452.396,10;          7;     22.144,80;        497;        389,80;        736;        289,50;      1.597;         97,00;     11.076;         44,60;     21.557;         25,60;     72.397;         18,00;     58.290;         18,00;    309.332;         12,70
14.06.2022;28;30;35;11;50; 7; 8; 19.259.306,00;    Jackpot; 30.433.325,68;          1;    828.150,10;          1;    467.038,10;         14;      5.502,60;        264;        364,70;        636;        166,50;        534;        144,20;      9.651;         25,40;     13.388;         20,40;     26.518;         19,60;     53.147;         12,20;    205.533;          9,50
17.06.2022;45; 2; 1;23;43; 1; 9; 39.761.416,00;    Jackpot; 37.590.380,56;          4;    427.435,20;          5;    192.842,80;         26;      6.117,10;        499;        398,40;      1.294;        169,00;      1.043;        152,40;     19.771;         25,60;     25.033;         22,60;     54.234;         19,70;    109.912;         12,20;    382.376;         10,50
21.06.2022; 6;29;10;17;49; 5; 2; 20.968.808,00;    Jackpot; 41.743.891,24;          1;    901.658,70;          7;     72.641,90;         19;      4.414,40;        384;        273,00;      1.045;        110,30;        830;        101,00;     13.455;         19,80;     16.783;         17,80;     34.774;         16,20;     67.426;         10,40;    237.061;          8,90
24.06.2022;30;13;48;35;24; 5; 4; 42.691.426,00;    Jackpot; 50.400.856,88;          2;    917.865,60;          4;    258.816,70;         26;      6.567,90;        751;        284,20;      1.651;        142,20;      1.499;        113,90;     23.313;         23,30;     34.036;         17,90;     64.163;         17,90;    123.316;         11,60;    477.295;          9,00
28.06.2022;50;23;29;10; 2; 3;10; 22.146.772,00;    Jackpot; 56.360.750,66;          1;    952.311,20;          6;     89.509,80;         22;      4.026,60;        387;        286,10;        824;        147,80;        787;        112,50;     12.153;         23,20;     16.549;         19,00;     34.728;         17,20;     62.376;         11,90;    234.856;          9,50
01.07.2022;34; 4;24;10;35; 8; 7; 46.681.668,00;    Jackpot; 65.784.308,74;          4;    501.827,90;          4;    283.007,60;         23;      8.118,50;        664;        351,50;      1.689;        152,00;      1.332;        140,10;     24.600;         24,10;     35.032;         19,10;     65.606;         19,10;    133.136;         11,80;    532.782;          8,80
05.07.2022;28;16;43; 7;36;11; 2; 26.744.964,00;    Jackpot; 72.759.199,12;          7;    164.290,40;         15;     43.237,60;         23;      4.651,20;        518;        258,10;        876;        167,90;      1.397;         76,50;     11.517;         29,60;     18.765;         20,30;     48.156;         15,00;     59.797;         15,00;    257.404;         10,50
08.07.2022;10;36;30; 6;22;10; 8; 53.975.660,00;    Jackpot; 83.696.115,60;          5;    464.190,60;          8;    163.613,70;         71;      3.040,80;      1.022;        264,00;      1.874;        158,40;      2.217;         97,30;     25.947;         26,50;     41.876;         18,30;     88.143;         16,50;    132.435;         13,70;    570.120;          9,60
12.07.2022;30; 3;26;16;47; 2; 1; 35.444.944,00;    Jackpot; 92.524.496,32;          5;    340.524,60;          2;    340.524,60;         17;      8.339,90;        558;        317,60;      1.083;        180,00;      1.272;        111,40;     15.914;         28,30;     24.088;         20,90;     54.734;         17,40;     87.392;         13,60;    348.168;         10,30
15.07.2022; 9;19;16;32;11; 3; 5; 73.550.162,00;    Jackpot;107.385.756,86;          4;    790.664,20;         12;    148.632,60;         87;      3.381,60;      1.452;        253,20;      3.741;        108,10;      2.875;        102,30;     50.806;         18,40;     64.903;         16,10;    124.085;         16,00;    247.010;         10,00;    894.123;          8,30
19.07.2022;23;37;43;24;20;10; 9; 57.436.778,00;    Jackpot;120.000.000,00;          4;    891.788,00;          9;    154.760,20;         40;      5.743,60;        875;        328,20;      1.813;        174,20;      1.950;        117,80;     25.789;         28,30;     39.799;         20,50;     88.606;         17,50;    136.298;         14,20;    587.714;          9,90
22.07.2022; 1;17;19;11;33; 7; 3; 95.412.262,00;          1;120.000.000,00;          8;  2.985.189,10;         18;    128.541,50;        201;      1.898,70;      2.033;        234,60;      7.207;         81,80;      3.861;         81,80;     90.352;         15,00;     87.765;         15,00;    165.165;         15,00;    419.953;          8,20;  1.148.078;          8,20
26.07.2022; 2; 7; 1;24;25; 2; 5; 22.056.512,00;    Jackpot; 10.000.000,00;          5;    189.686,00;          3;    178.290,10;         30;      2.940,80;        545;        202,30;      1.248;         97,20;        984;         89,60;     15.809;         17,70;     20.779;         15,10;     39.450;         15,00;     72.628;         10,20;    266.953;          8,30
29.07.2022;26;29;46;50;14;11;10; 39.316.574,00;    Jackpot; 17.076.983,32;          2;    845.306,30;          7;    136.203,80;         13;     12.097,40;        492;        399,50;        761;        284,10;      1.245;        126,30;     10.695;         46,80;     21.040;         26,60;     59.755;         20,40;     56.802;         20,40;    304.960;         13,00
02.08.2022;40;39;47; 6;11; 8; 7; 21.737.254,00;    Jackpot; 22.136.838,62;          2;    467.350,90;          5;    105.425,60;         13;      6.688,30;        297;        365,90;        655;        182,50;        614;        141,60;     10.474;         26,40;     14.061;         22,00;     28.434;         20,60;     59.878;         12,20;    222.373;          9,90
05.08.2022;31;49;10;17;12; 8; 2; 41.931.678,00;    Jackpot; 30.672.931,74;          7;    257.580,30;         11;     92.440,20;         43;      3.900,60;        748;        280,20;      2.065;        111,60;      1.525;        109,90;     30.026;         18,00;     32.536;         18,00;     67.289;         16,80;    157.898;          9,00;    465.797;          9,00
09.08.2022;36;40;44;26;23; 5;10; 22.818.864,00;    Jackpot; 36.733.366,82;          1;    981.211,10;          2;    276.678,70;         13;      7.021,10;        330;        345,70;        760;        165,10;        690;        132,20;     11.899;         24,40;     14.507;         22,40;     33.343;         18,40;     63.866;         12,00;    217.300;         10,60
12.08.2022;14;46;38;32;34; 2; 5; 43.951.694,00;          1; 45.691.514,80;          4;    472.480,70;          5;    213.165,70;         50;      3.516,10;        748;        293,70;      1.863;        129,70;      1.715;        102,50;     24.956;         22,40;     33.298;         18,80;     68.897;         17,20;    135.865;         10,90;    446.451;          9,90
16.08.2022;17;32;34; 4;49; 4; 9; 18.555.956,00;    Jackpot; 10.000.000,00;          1;    797.906,10;          5;     89.996,30;         28;      2.650,80;        353;        262,80;        947;        107,70;        727;        102,00;     12.765;         18,50;     14.181;         18,50;     29.085;         17,20;     64.054;          9,70;    197.236;          9,50
